_id,year,title,gross_box_office,max_theater,open_theater,open_week,opening,Distributor,Domestic
66134b43ab14b5df5ef92997,2018,Cold War,"$1,076,967 ",32,21,20-Dec,"$43,156 ","[ ""Palace Films"" ]",AU
66134b43ab14b5df5ef92998,2017,Fences,"$903,215 ",90,62,9-Feb,"$243,849 ","[ ""Paramount Pictures International"" ]",AU
66134b43ab14b5df5ef92999,2016,Masterminds,"$827,013 ",179,179,13-Oct,"$466,582 ","[ ""Roadshow Films"" ]",AU
66134b43ab14b5df5ef9299a,2015,Self/less,"$778,961 ",190,190,24-Jul,"$436,386 ","[ ""Roadshow Films"" ]",AU
66134b43ab14b5df5ef9299b,2013,Satyagraha,"$93,777 ",16,16,29-Aug,"$93,777 ","[ ""Mind Blowing Films"" ]",AU
66134b43ab14b5df5ef9299c,2017,Andre Rieu's 2017 Maastricht Concert,"$893,862 ",117,117,27-Jul,"$893,737 ",null,AU
66134b43ab14b5df5ef9299d,2014,A Most Wanted Man,"$1,238,949 ",46,46,31-Jul,"$286,795 ","[ ""Roadshow Films"" ]",AU
66134b43ab14b5df5ef9299e,2019,Ready or Not,"$712,903 ",-,-,24-Oct,"$297,242 ","[ ""Walt Disney Pictures"" ]",AU
66134b43ab14b5df5ef9299f,2015,That Sugar Film,"$770,932 ",48,-,26-Feb,-,"[ ""Madman Entertainment"" ]",AU
66134b43ab14b5df5ef929a0,2017,Loving Vincent,"$764,279 ",60,44,2-Nov,"$132,003 ","[ ""Madman Entertainment"" ]",AU
66134b43ab14b5df5ef929a1,2013,Great White Shark,"$93,529 ",2,-,26-Dec,-,"[ ""IMAX"" ]",AU
66134b43ab14b5df5ef929a2,2018,Phantom Thread,"$1,060,776 ",67,67,1-Feb,"$237,815 ","[ ""Universal Pictures International (UPI)"" ]",AU
66134b43ab14b5df5ef929a3,2016,The Choice,"$796,840 ",205,205,4-Feb,"$426,247 ","[ ""Roadshow Films"" ]",AU
66134b43ab14b5df5ef929a4,2015,Holding the Man,"$761,832 ",37,31,27-Aug,"$173,198 ",null,AU
66134b43ab14b5df5ef929a5,2014,Mr. Turner,"$1,170,518 ",35,32,26-Dec,"$217,132 ",null,AU
66134b43ab14b5df5ef929a6,2019,The Keeper,"$708,818 ",110,95,25-Jul,"$155,090 ","[ ""Icon Film Distribution"" ]",AU
66134b43ab14b5df5ef929a7,2018,Boy Erased,"$1,005,731 ",167,167,8-Nov,"$285,962 ","[ ""Universal Pictures International (UPI)"" ]",AU
66134b43ab14b5df5ef929a8,2017,CHIPS,"$735,000 ",-,-,6-Apr,"$388,000 ","[ ""Warner Bros."" ]",AU
66134b43ab14b5df5ef929a9,2016,Hell or High Water,"$792,442 ",87,87,27-Oct,"$266,791 ","[ ""Madman Entertainment"" ]",AU
66134b43ab14b5df5ef929aa,2014,And So It Goes,"$1,122,392 ",191,189,7-Aug,"$428,807 ","[ ""StudioCanal"" ]",AU
66134b43ab14b5df5ef929ab,2013,Kon-Tiki,"$93,433 ",38,38,11-Apr,"$93,433 ","[ ""Paramount Pictures International"" ]",AU
66134b43ab14b5df5ef929ac,2015,A Little Chaos,"$747,687 ",59,59,26-Mar,"$154,433 ","[ ""Paramount Pictures International"" ]",AU
66134b43ab14b5df5ef929ad,2019,Gully Boy,"$706,720 ",51,51,14-Feb,"$313,406 ","[ ""Forum Hungary"" ]",AU
66134b43ab14b5df5ef929ae,2017,Perfect Strangers,"$719,186 ",25,-,26-Jan,-,"[ ""Palace Films"" ]",AU
66134b43ab14b5df5ef929af,2016,Café Society,"$785,719 ",69,67,20-Oct,"$206,640 ","[ ""Entertainment One"" ]",AU
66134b43ab14b5df5ef929b0,2015,Tinker Bell and the Legend of the NeverBeast,"$743,022 ",165,156,2-Apr,"$91,782 ",null,AU
66134b43ab14b5df5ef929b1,2019,Booksmart,"$700,811 ",221,221,11-Jul,"$311,671 ","[ ""Universal Pictures International (UPI)"" ]",AU
66134b43ab14b5df5ef929b2,2013,The Metropolitan Opera HD Live: Verdi: Un Ballo in Maschera,"$90,583 ",26,26,10-Jan,"$90,583 ","[ ""Sharmill Films"" ]",AU
66134b43ab14b5df5ef929b3,2017,The Case for Christ,"$675,441 ",40,37,4-May,"$176,691 ",null,AU
66134b43ab14b5df5ef929b4,2014,The Two Faces of January,"$1,046,228 ",43,33,19-Jun,"$213,803 ","[ ""StudioCanal"" ]",AU
66134b43ab14b5df5ef929b5,2018,The Happytime Murders,"$977,625 ",241,240,23-Aug,"$495,738 ","[ ""Roadshow Films"" ]",AU
66134b43ab14b5df5ef929b6,2016,Train to Busan,"$777,003 ",26,16,11-Aug,"$111,933 ",null,AU
66134b43ab14b5df5ef929b7,2015,The Gallows,"$736,731 ",128,128,24-Jul,"$306,902 ",null,AU
66134b43ab14b5df5ef929b8,2017,Table 19,"$650,856 ",158,158,20-Apr,"$324,354 ","[ ""20th Century Fox International"" ]",AU
66134b43ab14b5df5ef929b9,2019,Saaho,"$687,785 ",101,74,5-Sep,"$61,263 ","[ ""Mind Blowing Films"" ]",AU
66134b43ab14b5df5ef929ba,2013,This House,"$90,582 ",31,31,6-Jun,"$90,582 ","[ ""Sharmill Films"" ]",AU
66134b43ab14b5df5ef929bb,2018,The Children Act,"$963,052 ",128,128,22-Nov,"$184,363 ","[ ""Roadshow Films"" ]",AU
66134b43ab14b5df5ef929bc,2015,Bajirao Mastani,"$730,061 ",29,29,17-Dec,"$230,660 ","[ ""Eros Worldwide"" ]",AU
66134b43ab14b5df5ef929bd,2014,Le Week-End,"$1,042,474 ",59,59,20-Feb,"$205,112 ","[ ""Paramount Pictures International"" ]",AU
66134b43ab14b5df5ef929be,2019,Never Look Away,"$660,206 ",31,27,20-Jun,"$77,452 ","[ ""Sony Pictures Releasing"" ]",AU
66134b43ab14b5df5ef929bf,2016,Captain Fantastic,"$770,326 ",46,41,8-Sep,"$109,812 ","[ ""Entertainment One"" ]",AU
66134b43ab14b5df5ef929c0,2017,A Quiet Passion,"$646,439 ",37,20,22-Jun,"$105,579 ","[ ""Palace Films"" ]",AU
66134b43ab14b5df5ef929c1,2013,Kill Your Darlings,"$89,080 ",15,15,5-Dec,"$42,808 ","[ ""Sony Pictures Releasing"" ]",AU
66134b43ab14b5df5ef929c2,2019,Peppa Pig: Festival of Fun,"$655,972 ",229,229,2-May,"$251,090 ","[ ""Universal Pictures International (UPI)"" ]",AU
66134b43ab14b5df5ef929c3,2014,Before I Go to Sleep,"$928,920 ",199,194,16-Oct,"$365,772 ","[ ""StudioCanal"" ]",AU
66134b43ab14b5df5ef929c4,2018,André Rieu's 2018 Maastricht Concert,"$952,383 ",133,133,26-Jul,"$952,383 ",null,AU
66134b43ab14b5df5ef929c5,2016,Ip Man 3,"$702,743 ",19,19,21-Jan,"$345,208 ",null,AU
66134b43ab14b5df5ef929c6,2017,The Foreigner,"$637,188 ",61,17,12-Oct,"$104,292 ","[ ""Roadshow Films"" ]",AU
66134b43ab14b5df5ef929c7,2015,The Walk,"$722,113 ",461,192,8-Oct,"$72,029 ","[ ""Sony Pictures Releasing"" ]",AU
66134b43ab14b5df5ef929c8,2014,Inside Llewyn Davis,"$859,032 ",32,32,16-Jan,"$215,570 ","[ ""Roadshow Films"" ]",AU
66134b43ab14b5df5ef929c9,2017,Live by Night,"$634,000 ",218,218,26-Jan,"$360,599 ","[ ""Warner Bros."" ]",AU
66134b43ab14b5df5ef929ca,2019,Chal Mera Putt,"$632,949 ",41,33,25-Jul,"$216,619 ","[ ""Mind Blowing Films"" ]",AU
66134b43ab14b5df5ef929cb,2016,Room,"$697,777 ",64,63,28-Jan,"$174,984 ","[ ""Roadshow Films"" ]",AU
66134b43ab14b5df5ef929cc,2018,2,"$932,578 ",56,56,29-Nov,"$686,856 ","[ ""MKS Retail Group"" ]",AU
66134b43ab14b5df5ef929cd,2015,Boychoir,"$709,887 ",97,78,23-Apr,"$158,119 ","[ ""Becker Film Group"" ]",AU
66134b43ab14b5df5ef929ce,2017,Things to Come,"$631,381 ",23,-,27-Apr,-,"[ ""Palace Films"" ]",AU
66134b43ab14b5df5ef929cf,2015,Lost in Hong Kong,"$697,141 ",12,11,24-Sep,"$310,349 ",null,AU
66134b43ab14b5df5ef929d0,2014,Winter's Tale,"$773,908 ",157,157,13-Feb,"$499,126 ","[ ""Warner Bros."" ]",AU
66134b43ab14b5df5ef929d1,2019,Mystify: Michael Hutchence,"$628,874 ",114,114,4-Jul,"$257,216 ","[ ""Madman Entertainment"" ]",AU
66134b43ab14b5df5ef929d2,2017,Gold,"$608,448 ",190,-,2-Feb,-,"[ ""StudioCanal"" ]",AU
66134b43ab14b5df5ef929d3,2018,The Antarctica Experience,"$897,279 ",-,-,1-Sep,-,null,AU
66134b43ab14b5df5ef929d4,2016,Triple 9,"$631,619 ",145,145,3-Mar,"$338,005 ","[ ""Roadshow Films"" ]",AU
66134b43ab14b5df5ef929d5,2019,Uri: The Surgical Strike,"$618,010 ",34,34,10-Jan,"$120,787 ","[ ""Mind Blowing Films"" ]",AU
66134b43ab14b5df5ef929d6,2014,Fading Gigolo,"$773,198 ",60,58,1-May,"$226,625 ","[ ""Paramount Pictures International"" ]",AU
66134b43ab14b5df5ef929d7,2015,Scouts Guide to the Zombie Apocalypse,"$670,632 ",198,197,5-Nov,"$342,043 ","[ ""Paramount Pictures International"" ]",AU
66134b43ab14b5df5ef929d8,2017,Suburbicon,"$603,539 ",223,223,26-Oct,"$285,969 ","[ ""Roadshow Films"" ]",AU
66134b43ab14b5df5ef929d9,2016,God Willing,"$621,808 ",21,17,2-Jun,"$68,341 ","[ ""Palace Films"" ]",AU
66134b43ab14b5df5ef929da,2018,Simmba,"$896,544 ",61,61,27-Dec,"$405,172 ","[ ""Mind Blowing Films"" ]",AU
66134b43ab14b5df5ef929db,2019,Dabangg 3,"$606,888 ",61,61,19-Dec,"$303,228 ","[ ""Mind Blowing Films"" ]",AU
66134b43ab14b5df5ef929dc,2017,Son of Bigfoot,"$552,097 ",221,221,19-Oct,"$179,981 ","[ ""StudioCanal"" ]",AU
66134b43ab14b5df5ef929dd,2014,3 Days to Kill,"$763,646 ",163,163,27-Feb,"$431,821 ","[ ""Roadshow Films"" ]",AU
66134b43ab14b5df5ef929de,2015,Dilwale,"$665,017 ",39,39,17-Dec,"$372,998 ","[ ""Mind Blowing Films"" ]",AU
66134b43ab14b5df5ef929df,2014,Cuban Fury,"$726,521 ",182,182,20-Mar,"$284,927 ",null,AU
66134b43ab14b5df5ef929e0,2016,A Month of Sundays,"$584,990 ",50,40,28-Apr,"$132,015 ","[ ""Madman Entertainment"" ]",AU
66134b43ab14b5df5ef929e1,2017,Gifted,"$549,724 ",99,93,30-Aug,"$160,071 ","[ ""Roadshow Films"" ]",AU
66134b43ab14b5df5ef929e2,2019,Ben Is Back,"$601,520 ",160,146,31-Jan,"$330,662 ","[ ""Roadshow Films"" ]",AU
66134b43ab14b5df5ef929e3,2018,The Darkest Minds,"$841,991 ",227,227,16-Aug,"$421,024 ","[ ""20th Century Fox International"" ]",AU
66134b43ab14b5df5ef929e4,2019,The Captain,"$597,766 ",17,17,3-Oct,"$197,770 ","[ ""Magnum Films"" ]",AU
66134b43ab14b5df5ef929e5,2017,The Killing of a Sacred Deer,"$543,895 ",25,20,16-Nov,"$94,784 ","[ ""Madman Entertainment"" ]",AU
66134b43ab14b5df5ef929e6,2018,Hunter Killer,"$836,173 ",198,198,1-Nov,"$371,917 ","[ ""Roadshow Films"" ]",AU
66134b43ab14b5df5ef929e7,2015,Youth,"$650,071 ",38,32,17-Dec,"$46,386 ","[ ""StudioCanal"" ]",AU
66134b43ab14b5df5ef929e8,2016,Masterpiece Mystery: Sherlock: The Abominable Bride,"$564,532 ",21,21,2-Jan,"$564,532 ","[ ""Sharmill Films"" ]",AU
66134b43ab14b5df5ef929e9,2014,What We Do in the Shadows,"$700,710 ",50,49,4-Sep,"$215,227 ","[ ""Madman Entertainment"" ]",AU
66134b43ab14b5df5ef929ea,2016,Ae Dil Hai Mushkil,"$562,063 ",34,34,27-Oct,"$306,965 ","[ ""Mind Blowing Films"" ]",AU
66134b43ab14b5df5ef929eb,2015,Prem Ratan Dhan Payo,"$623,670 ",36,36,12-Nov,"$432,423 ","[ ""Mind Blowing Films"" ]",AU
66134b43ab14b5df5ef929ec,2018,Truth or Die,"$828,294 ",209,209,12-Apr,"$828,294 ","[ ""Universal Pictures International (UPI)"" ]",AU
66134b43ab14b5df5ef929ed,2019,The Truth,"$594,387 ",29,26,26-Dec,"$144,113 ","[ ""Palace Films"" ]",AU
66134b43ab14b5df5ef929ee,2017,Three Summers,"$526,047 ",123,-,26-Oct,-,"[ ""Transmission Films"" ]",AU
66134b43ab14b5df5ef929ef,2016,Goldstone,"$552,757 ",62,42,7-Jul,"$139,130 ","[ ""Transmission Films"" ]",AU
66134b43ab14b5df5ef929f0,2015,The Gambler,"$603,983 ",176,176,5-Feb,"$313,573 ","[ ""Paramount Pictures International"" ]",AU
66134b43ab14b5df5ef929f1,2019,Official Secrets,"$575,338 ",62,62,21-Nov,"$124,185 ","[ ""Universal Pictures International (UPI)"" ]",AU
66134b43ab14b5df5ef929f2,2014,The Invisible Woman,"$699,398 ",58,50,17-Apr,"$140,860 ","[ ""Entertainment One"" ]",AU
66134b43ab14b5df5ef929f3,2017,Irreplaceable,"$514,878 ",23,-,6-Apr,-,"[ ""Madman Entertainment"" ]",AU
66134b43ab14b5df5ef929f4,2018,Tully,"$820,583 ",182,179,10-May,"$288,821 ","[ ""StudioCanal"" ]",AU
66134b43ab14b5df5ef929f5,2016,Quo vado?,"$545,966 ",15,13,13-Oct,"$134,913 ","[ ""Palace Films"" ]",AU
66134b43ab14b5df5ef929f6,2015,Testament of Youth,"$590,963 ",64,64,23-Apr,"$136,374 ",null,AU
66134b43ab14b5df5ef929f7,2017,Breathe,"$499,168 ",76,-,14-Dec,-,"[ ""Transmission Films"" ]",AU
66134b43ab14b5df5ef929f8,2019,Better Days,"$572,518 ",31,7,27-Jun,"$1,732 ","[ ""Magnum Films"" ]",AU
66134b43ab14b5df5ef929f9,2014,The Great Beauty,"$682,746 ",16,-,23-Jan,-,"[ ""Palace Films"" ]",AU
66134b43ab14b5df5ef929fa,2018,The 15:17 to Paris,"$815,000 ",151,151,8-Feb,"$344,029 ","[ ""Warner Bros."" ]",AU
66134b43ab14b5df5ef929fb,2016,My Scientology Movie,"$539,899 ",48,48,8-Sep,"$285,970 ","[ ""Madman Entertainment"" ]",AU
66134b43ab14b5df5ef929fc,2017,Raees,"$493,079 ",29,29,26-Jan,"$354,830 ","[ ""Mind Blowing Films"" ]",AU
66134b43ab14b5df5ef929fd,2019,Kalank,"$561,551 ",66,-,11-Apr,-,"[ ""Mind Blowing Films"" ]",AU
66134b43ab14b5df5ef929fe,2016,Miracles from Heaven,"$539,167 ",51,37,17-Mar,"$116,197 ","[ ""Sony Pictures Releasing"" ]",AU
66134b43ab14b5df5ef929ff,2014,Labor Day,"$665,462 ",173,170,6-Feb,"$297,115 ","[ ""Paramount Pictures International"" ]",AU
66134b43ab14b5df5ef92a00,2015,Love & Mercy,"$550,942 ",52,45,25-Jun,"$132,755 ",null,AU
66134b43ab14b5df5ef92a01,2018,Searching,"$761,609 ",161,161,13-Sep,"$303,974 ","[ ""Sony Pictures Releasing"" ]",AU
66134b43ab14b5df5ef92a02,2017,Loving,"$488,591 ",16,-,16-Mar,-,"[ ""Entertainment One"" ]",AU
66134b43ab14b5df5ef92a03,2014,Sunshine on Leith,"$588,998 ",50,50,22-May,"$145,777 ","[ ""Entertainment One"" ]",AU
66134b43ab14b5df5ef92a04,2019,Bharat,"$558,517 ",67,-,30-May,-,"[ ""Forum Hungary"" ]",AU
66134b43ab14b5df5ef92a05,2018,Gurrumul,"$739,959 ",43,25,26-Apr,"$64,213 ","[ ""Madman Entertainment"" ]",AU
66134b43ab14b5df5ef92a06,2016,A Bigger Splash,"$536,056 ",45,43,24-Mar,"$143,388 ","[ ""StudioCanal"" ]",AU
66134b43ab14b5df5ef92a07,2015,Ex Machina,"$544,262 ",24,9,7-May,"$91,877 ","[ ""Universal Pictures International (UPI)"" ]",AU
66134b43ab14b5df5ef92a08,2017,The Trip to Spain,"$487,230 ",79,79,3-Aug,"$166,067 ","[ ""Madman Entertainment"" ]",AU
66134b43ab14b5df5ef92a09,2019,Pain and Glory,"$550,407 ",24,23,7-Nov,"$73,429 ","[ ""Focus Features"" ]",AU
66134b43ab14b5df5ef92a0a,2017,Never Say Die,"$476,391 ",18,18,5-Oct,"$173,723 ","[ ""CMC Pictures"" ]",AU
66134b43ab14b5df5ef92a0b,2014,Doctor Who: Deep Breath,"$586,285 ",146,146,21-Aug,"$586,285 ","[ ""Sharmill Films"" ]",AU
66134b43ab14b5df5ef92a0c,2015,Mojin: The Lost Legend,"$540,091 ",16,16,17-Dec,"$153,165 ","[ ""China Lion Film Distribution"" ]",AU
66134b43ab14b5df5ef92a0d,2018,Sometimes Always Never,"$721,374 ",99,3,1-Nov,"$8,806 ","[ ""Transmission Films"" ]",AU
66134b43ab14b5df5ef92a0e,2016,The Witch,"$519,218 ",18,7,17-Mar,"$85,068 ","[ ""Universal Pictures International (UPI)"" ]",AU
66134b43ab14b5df5ef92a0f,2019,Ardaas Karaan,"$530,657 ",31,31,18-Jul,"$196,155 ","[ ""Forum Hungary"" ]",AU
66134b43ab14b5df5ef92a10,2014,Happy New Year,"$567,528 ",30,30,23-Oct,"$334,779 ","[ ""Mind Blowing Films"" ]",AU
66134b43ab14b5df5ef92a11,2015,Inherent Vice,"$500,076 ",28,28,12-Mar,"$140,358 ","[ ""Warner Bros."" ]",AU
66134b43ab14b5df5ef92a12,2018,Back to Burgundy,"$702,966 ",46,6,8-Mar,"$22,500 ","[ ""StudioCanal"" ]",AU
66134b43ab14b5df5ef92a13,2016,Rams,"$515,585 ",21,17,7-Apr,"$95,665 ","[ ""Palace Films"" ]",AU
66134b43ab14b5df5ef92a14,2017,Youth,"$476,363 ",19,19,14-Dec,"$64,320 ","[ ""Magnum Films"" ]",AU
66134b43ab14b5df5ef92a15,2015,Sardarji,"$457,967 ",23,23,26-Jun,"$270,700 ",null,AU
66134b43ab14b5df5ef92a16,2019,Who You Think I Am,"$522,597 ",23,19,1-Aug,"$88,072 ","[ ""Palace Films"" ]",AU
66134b43ab14b5df5ef92a17,2018,The Party,"$695,161 ",33,30,12-Apr,"$135,089 ","[ ""Madman Entertainment"" ]",AU
66134b43ab14b5df5ef92a18,2014,Felony,"$561,369 ",47,47,28-Aug,"$173,237 ","[ ""Roadshow Films"" ]",AU
66134b43ab14b5df5ef92a19,2016,David Brent: Life on the Road,"$515,174 ",219,219,25-Aug,"$286,919 ","[ ""Entertainment One"" ]",AU
66134b43ab14b5df5ef92a1a,2017,The Eagle Huntress,"$473,179 ",27,24,16-Mar,"$83,652 ","[ ""Sony Pictures Releasing"" ]",AU
66134b43ab14b5df5ef92a1b,2019,Woman at War,"$518,905 ",30,21,4-Apr,"$47,201 ","[ ""Hi Gloss Entertainment"" ]",AU
66134b43ab14b5df5ef92a1c,2015,Goodbye Mr. Loser,"$443,300 ",13,6,8-Oct,"$49,303 ","[ ""China Lion Film Distribution"" ]",AU
66134b43ab14b5df5ef92a1d,2014,Chaar Sahibzaade,"$544,837 ",21,20,6-Nov,"$122,196 ",null,AU
66134b43ab14b5df5ef92a1e,2017,The King's Choice,"$470,865 ",22,16,24-Aug,"$61,111 ","[ ""Palace Films"" ]",AU
66134b43ab14b5df5ef92a1f,2019,The Queen's Corgi,"$516,587 ",193,193,12-Dec,"$101,394 ","[ ""Roadshow Films"" ]",AU
66134b43ab14b5df5ef92a20,2015,Angrej,"$426,726 ",17,17,31-Jul,"$173,977 ","[ ""Mind Blowing Films"" ]",AU
66134b43ab14b5df5ef92a21,2016,45 Years,"$511,971 ",44,41,18-Feb,"$147,513 ","[ ""Madman Entertainment"" ]",AU
66134b43ab14b5df5ef92a22,2018,Operation Red Sea,"$684,855 ",19,19,22-Feb,"$206,748 ","[ ""Madman Entertainment"" ]",AU
66134b43ab14b5df5ef92a23,2015,The Book of Life,"$420,570 ",196,192,2-Apr,"$67,038 ",null,AU
66134b43ab14b5df5ef92a24,2017,Denial,"$466,355 ",51,-,13-Apr,-,"[ ""Entertainment One"" ]",AU
66134b43ab14b5df5ef92a25,2019,Everybody Knows,"$510,442 ",26,25,7-Mar,"$77,571 ","[ ""Universal Pictures International (UPI)"" ]",AU
66134b43ab14b5df5ef92a26,2016,Love Punjab,"$509,712 ",27,27,10-Mar,"$307,756 ","[ ""Mind Blowing Films"" ]",AU
66134b43ab14b5df5ef92a27,2014,Sin City: A Dame to Kill For,"$542,546 ",121,121,18-Sep,"$298,095 ","[ ""Icon Film Distribution"" ]",AU
66134b43ab14b5df5ef92a28,2015,Tanu Weds Manu Returns,"$405,031 ",19,19,22-May,"$154,259 ",null,AU
66134b43ab14b5df5ef92a29,2019,Amazing Grace,"$508,967 ",113,106,29-Aug,"$132,675 ","[ ""StudioCanal"" ]",AU
66134b43ab14b5df5ef92a2a,2018,The Old Man & the Gun,"$679,816 ",115,115,15-Nov,"$192,838 ","[ ""Entertainment One"" ]",AU
66134b43ab14b5df5ef92a2b,2017,Madame,"$463,989 ",39,28,17-Aug,"$80,393 ","[ ""StudioCanal"" ]",AU
66134b43ab14b5df5ef92a2c,2016,Spin Out,"$505,822 ",183,183,15-Sep,"$195,244 ","[ ""Sony Pictures Releasing"" ]",AU
66134b43ab14b5df5ef92a2d,2014,Paris Follies,"$539,404 ",20,20,11-Dec,"$72,054 ","[ ""Palace Films"" ]",AU
66134b43ab14b5df5ef92a2e,2015,The Gunman,"$402,055 ",129,129,16-Apr,"$184,307 ","[ ""StudioCanal"" ]",AU
66134b43ab14b5df5ef92a2f,2017,Golmaal Again,"$459,501 ",34,34,19-Oct,"$213,792 ","[ ""Mind Blowing Films"" ]",AU
66134b43ab14b5df5ef92a30,2016,Operation Mekong,"$494,196 ",13,13,6-Oct,"$242,232 ","[ ""Magnum Films"" ]",AU
66134b43ab14b5df5ef92a31,2019,The Kitchen,"$502,000 ",299,299,29-Aug,"$256,090 ","[ ""Warner Bros."" ]",AU
66134b43ab14b5df5ef92a32,2018,Once Upon a Deadpool,"$676,305 ",108,107,13-Dec,"$282,409 ","[ ""20th Century Fox International"" ]",AU
66134b43ab14b5df5ef92a33,2014,Predestination,"$538,169 ",50,49,28-Aug,"$188,307 ",null,AU
66134b43ab14b5df5ef92a34,2019,Housefull 4,"$501,506 ",54,54,24-Oct,"$201,138 ","[ ""Mind Blowing Films"" ]",AU
66134b43ab14b5df5ef92a35,2016,"I, Daniel Blake","$484,750 ",39,30,24-Nov,"$70,926 ","[ ""Transmission Films"" ]",AU
66134b43ab14b5df5ef92a36,2017,A Cure for Wellness,"$453,720 ",151,151,16-Mar,"$273,931 ","[ ""20th Century Fox International"" ]",AU
66134b43ab14b5df5ef92a37,2018,Duck Duck Goose,"$647,421 ",192,164,24-May,"$165,129 ","[ ""Roadshow Films"" ]",AU
66134b43ab14b5df5ef92a38,2014,Wadjda,"$507,357 ",25,23,27-Mar,"$84,279 ","[ ""Entertainment One"" ]",AU
66134b43ab14b5df5ef92a39,2015,Far from Men,"$395,834 ",20,18,30-Jul,"$81,718 ","[ ""Palace Films"" ]",AU
66134b43ab14b5df5ef92a3a,2019,Portrait of a Lady on Fire,"$498,567 ",33,33,26-Dec,"$93,650 ","[ ""Madman Entertainment"" ]",AU
66134b43ab14b5df5ef92a3b,2017,Neruda,"$452,433 ",16,13,25-May,"$54,892 ","[ ""Palace Films"" ]",AU
66134b43ab14b5df5ef92a3c,2014,Whiplash,"$505,635 ",40,37,23-Oct,"$115,779 ","[ ""Sony Pictures Releasing"" ]",AU
66134b43ab14b5df5ef92a3d,2016,Steve Jobs,"$431,207 ",60,60,4-Feb,"$188,840 ","[ ""Universal Pictures International (UPI)"" ]",AU
66134b43ab14b5df5ef92a3e,2015,Leviathan,"$385,644 ",16,14,26-Mar,"$66,172 ","[ ""Palace Films"" ]",AU
66134b43ab14b5df5ef92a3f,2018,Super Troopers 2,"$646,651 ",93,93,19-Apr,"$339,906 ","[ ""20th Century Fox International"" ]",AU
66134b43ab14b5df5ef92a40,2019,Midsommar,"$490,512 ",42,16,8-Aug,"$126,002 ","[ ""Village Roadshow Pictures"" ]",AU
66134b43ab14b5df5ef92a41,2017,The Man Who Invented Christmas,"$445,876 ",188,188,30-Nov,"$135,414 ","[ ""Icon Film Distribution"" ]",AU
66134b43ab14b5df5ef92a42,2018,The Leisure Seeker,"$635,586 ",93,84,14-Jun,"$166,858 ","[ ""Entertainment One"" ]",AU
66134b43ab14b5df5ef92a43,2014,Nebraska,"$495,873 ",45,43,20-Feb,"$126,534 ","[ ""Roadshow Films"" ]",AU
66134b43ab14b5df5ef92a44,2015,Dil Dhadakne Do,"$380,561 ",16,-,4-Jun,"$173,853 ",null,AU
66134b43ab14b5df5ef92a45,2016,Blood Father,"$409,696 ",77,77,1-Sep,"$198,775 ","[ ""Icon Film Distribution"" ]",AU
66134b43ab14b5df5ef92a46,2017,The Teacher,"$445,739 ",22,15,23-Nov,"$58,932 ","[ ""Palace Films"" ]",AU
66134b43ab14b5df5ef92a47,2014,Fat Pizza vs. Housos,"$490,242 ",121,121,27-Nov,"$238,857 ","[ ""Paramount Pictures International"" ]",AU
66134b43ab14b5df5ef92a48,2018,Swimming with Men,"$616,325 ",138,12,1-Nov,"$7,364 ","[ ""Icon Film Distribution"" ]",AU
66134b43ab14b5df5ef92a49,2019,Gloria Bell,"$486,542 ",70,38,25-Apr,"$111,353 ","[ ""Roadshow Films"" ]",AU
66134b43ab14b5df5ef92a4a,2016,Three Wise Cousins,"$395,364 ",21,17,18-Feb,"$209,701 ",null,AU
66134b43ab14b5df5ef92a4b,2017,Lahoriye,"$438,732 ",27,27,11-May,"$250,127 ","[ ""Mind Blowing Films"" ]",AU
66134b43ab14b5df5ef92a4c,2014,Kick,"$431,960 ",21,21,31-Jul,"$79,342 ","[ ""Mind Blowing Films"" ]",AU
66134b43ab14b5df5ef92a4d,2015,American Ultra,"$368,628 ",133,133,3-Sep,"$203,504 ","[ ""Roadshow Films"" ]",AU
66134b43ab14b5df5ef92a4e,2019,Total Dhamaal,"$484,356 ",49,49,21-Feb,"$240,103 ","[ ""Mind Blowing Films"" ]",AU
66134b43ab14b5df5ef92a4f,2017,The Shack,"$437,321 ",62,62,25-May,"$107,078 ","[ ""StudioCanal"" ]",AU
66134b43ab14b5df5ef92a50,2016,Book of Love,"$392,873 ",15,15,28-Apr,"$169,013 ","[ ""Magnum Films"" ]",AU
66134b43ab14b5df5ef92a51,2018,I Got Life!,"$579,673 ",33,23,17-May,"$67,951 ","[ ""Palace Films"" ]",AU
66134b43ab14b5df5ef92a52,2014,Yves Saint Laurent,"$411,064 ",19,18,26-Jun,"$112,253 ","[ ""Entertainment One"" ]",AU
66134b43ab14b5df5ef92a53,2019,The White Crow,"$457,449 ",64,59,18-Jul,"$145,102 ","[ ""Universal Pictures International (UPI)"" ]",AU
66134b43ab14b5df5ef92a54,2016,Fan,"$375,357 ",36,36,14-Apr,"$236,121 ","[ ""Mind Blowing Films"" ]",AU
66134b43ab14b5df5ef92a55,2015,Insidious: Chapter 3,"$363,693 ",32,32,17-Jul,"$153,777 ",null,AU
66134b43ab14b5df5ef92a56,2014,The Drop,"$406,696 ",45,45,13-Nov,"$162,490 ","[ ""20th Century Fox International"" ]",AU
66134b43ab14b5df5ef92a57,2019,Burning,"$450,266 ",18,17,18-Apr,"$73,758 ","[ ""Palace Films"" ]",AU
66134b43ab14b5df5ef92a58,2016,The Meddler,"$372,835 ",32,17,19-May,"$73,384 ","[ ""Sony Pictures Releasing"" ]",AU
