_id,Distributor,gross_box_office,max_theater,open_theater,open_week,opening,title,year,Domestic
66134519068e2ab147e27909,"[ ""Sony Pictures Releasing"" ]","$651,917 ",13,1,18-Feb,"$27,903 ",Carnage,2012,JP
66134519068e2ab147e2790a,null,"$624,084 ",45,45,30-Jun,"$233,497 ",Beyond the Oneday - Story of 2PM and 2AM,2012,JP
66134519068e2ab147e2790b,null,"$501,744 ",66,66,1-Dec,"$191,719 ",Futtkastu Ozaki Yutaka Yokohama Arena,2012,JP
66134519068e2ab147e2790c,null,"$449,518 ",157,157,28-Jan,"$306,607 ",Gekijouban Tenpesuto 3D,2012,JP
66134519068e2ab147e2790d,"[ ""Showgate"" ]","$447,630 ",30,30,4-Aug,"$447,630 ",Code Geass: Akito the Exiled - The Wyvern Arrives,2012,JP
66134519068e2ab147e2790e,"[ ""Showgate"" ]","$430,683 ",72,-,15-Dec,-,G'mor Evian!,2012,JP
66134519068e2ab147e2790f,"[ ""Warner Bros."" ]","$366,103 ",98,98,21-Sep,"$290,065 ",Rock of Ages,2012,JP
66134519068e2ab147e27910,"[ ""Toho Company"" ]","$355,395 ",106,106,11-Aug,"$355,395 ",Eiga Juerupetto: Suîtsu dansu purinsesu,2012,JP
66134519068e2ab147e27911,null,"$348,304 ",53,53,31-Mar,"$348,304 ",Drive,2012,JP
66134519068e2ab147e27912,null,"$342,330 ",153,153,16-Jun,"$342,330 ",For Love's Sake,2012,JP
66134519068e2ab147e27913,null,"$312,542 ",70,70,11-Feb,"$312,542 ",The Woodsman and the Rain,2012,JP
66134519068e2ab147e27914,"[ ""Shochiku"" ]","$287,701 ",71,71,31-Mar,"$287,701 ",The Ides of March,2012,JP
66134519068e2ab147e27915,null,"$258,562 ",109,109,1-Dec,"$258,562 ",The Woman in Black,2012,JP
66134519068e2ab147e27916,"[ ""Warner Bros."" ]","$238,767 ",127,127,12-Jun,"$238,767 ",The Lucky One,2012,JP
66134519068e2ab147e27917,null,"$214,699 ",55,55,25-Feb,"$214,699 ",The Double,2012,JP
66134519068e2ab147e27918,"[ ""Toei Company"" ]","$214,039 ",146,146,8-Sep,"$214,039 ",Blazing Famiglia,2012,JP
66134519068e2ab147e27919,"[ ""Sony Pictures Releasing"" ]","$193,425 ",18,18,21-Jul,"$57,067 ",Starship Troopers: Invasion,2012,JP
66134519068e2ab147e2791a,"[ ""Sony Pictures Releasing"" ]","$193,324 ",19,19,21-Jan,"$53,363 ",Jack and Jill,2012,JP
