_id,Distributor,gross_box_office,max_theater,open_theater,open_week,opening,title,year,Domestic
66134824b8295afa0048a2f6,null,"$283,485 ",-,-,9-Jun,-,The Omen,2006,IN
66134824b8295afa0048a2f7,null,"$1,320,197 ",394,-,27-Mar,-,Aa Dekhen Zara,2009,IN
66134824b8295afa0048a2f8,null,"$2,028,752 ",-,-,29-Aug,-,Boys,2003,IN
66134824b8295afa0048a2f9,null,"$1,170,307 ",333,-,20-Mar,-,Aloo Chaat,2009,IN
66134824b8295afa0048a2fa,null,"$272,191 ",-,-,15-Dec,-,The Covenant,2006,IN
66134824b8295afa0048a2fb,null,"$1,979,689 ",-,-,1-Aug,-,Hungama,2003,IN
66134824b8295afa0048a2fc,null,"$1,147,903 ",-,-,6-Nov,-,Jail,2009,IN
66134824b8295afa0048a2fd,null,"$263,012 ",-,-,10-Feb,-,Fun with Dick and Jane,2006,IN
66134824b8295afa0048a2fe,null,"$1,975,666 ",-,-,13-Jun,-,Palnati Brahmanayudu,2003,IN
66134824b8295afa0048a2ff,"[ ""Sony Pictures Releasing"" ]","$1,064,719 ",79,-,6-Feb,-,Underworld: Rise of the Lycans,2009,IN
66134824b8295afa0048a300,"[ ""20th Century Fox International"" ]","$800,459 ",47,-,24-Jul,-,Night at the Museum: Battle of the Smithsonian,2009,IN
66134824b8295afa0048a301,null,"$245,637 ",-,-,1-Sep,-,My Super Ex-Girlfriend,2006,IN
66134824b8295afa0048a302,null,"$1,951,253 ",-,-,3-Jan,-,Tujhe Meri Kasam,2003,IN
66134824b8295afa0048a303,null,"$794,270 ",70,-,5-Feb,-,Konchem Ishtam Konchem Kashtam,2009,IN
66134824b8295afa0048a304,null,"$238,336 ",-,-,25-Aug,-,The Break-Up,2006,IN
66134824b8295afa0048a305,null,"$1,875,477 ",-,-,29-Aug,-,Gangaajal,2003,IN
66134824b8295afa0048a306,"[ ""Sony Pictures Releasing"" ]","$670,674 ",40,-,27-Feb,-,The Pink Panther 2,2009,IN
66134824b8295afa0048a307,null,"$201,412 ",-,-,6-Oct,-,"You, Me and Dupree",2006,IN
66134824b8295afa0048a308,null,"$1,698,562 ",-,-,5-Sep,-,Kuch Naa Kaho,2003,IN
66134824b8295afa0048a309,"[ ""Sony Pictures Releasing"" ]","$645,855 ",59,59,11-Sep,"$247,761 ",The Ugly Truth,2009,IN
66134824b8295afa0048a30a,null,"$193,165 ",-,-,3-Nov,-,World Trade Center,2006,IN
66134824b8295afa0048a30b,"[ ""Sony Pictures Releasing"" ]","$579,199 ",257,257,7-Aug,"$296,296 ",Teree Sang: A Kidult Love Story,2009,IN
66134824b8295afa0048a30c,null,"$1,696,020 ",-,-,24-Jan,"$574,856 ",Dum,2003,IN
66134824b8295afa0048a30d,null,"$550,859 ",425,-,13-Mar,-,Jai Veeru: Friends Forever,2009,IN
66134824b8295afa0048a30e,null,"$192,772 ",-,-,24-Feb,-,Memoirs of a Geisha,2006,IN
66134824b8295afa0048a30f,null,"$1,678,216 ",-,-,3-Oct,-,Khel,2003,IN
66134824b8295afa0048a310,null,"$501,877 ",525,-,30-Jan,-,Victory,2009,IN
66134824b8295afa0048a311,null,"$188,829 ",-,-,15-Sep,-,Miami Vice,2006,IN
66134824b8295afa0048a312,null,"$1,550,273 ",-,-,19-Sep,-,Boom,2003,IN
66134824b8295afa0048a313,"[ ""United International Pictures"" ]","$425,118 ",48,-,17-Apr,-,Monsters vs. Aliens,2009,IN
66134824b8295afa0048a314,null,"$175,265 ",-,-,8-Sep,-,United 93,2006,IN
66134824b8295afa0048a315,null,"$1,523,814 ",15,-,16-May,-,Armaan,2003,IN
66134824b8295afa0048a316,null,"$419,800 ",21,-,2-Jan,-,Australia,2009,IN
66134824b8295afa0048a317,null,"$405,648 ",39,-,13-Mar,-,Little Zizou,2009,IN
66134824b8295afa0048a318,null,"$167,670 ",-,-,17-Feb,-,Pride & Prejudice,2006,IN
66134824b8295afa0048a319,null,"$1,490,772 ",48,-,9-May,"$380,972 ",Ishq Vishk,2003,IN
66134824b8295afa0048a31a,"[ ""Sony Pictures Releasing"" ]","$380,908 ",81,-,28-Aug,-,The Taking of Pelham 123,2009,IN
66134824b8295afa0048a31b,null,"$157,709 ",-,-,2-Jun,-,Inside Man,2006,IN
66134824b8295afa0048a31c,null,"$1,472,066 ",-,-,21-Nov,-,Out of Control,2003,IN
66134824b8295afa0048a31d,"[ ""Sony Pictures Releasing"" ]","$348,289 ",165,-,20-Mar,-,Straight,2009,IN
66134824b8295afa0048a31e,null,"$154,987 ",-,-,27-Oct,-,Garfield: A Tail of Two Kitties,2006,IN
66134824b8295afa0048a31f,null,"$335,832 ",53,-,20-Feb,-,Valkyrie,2009,IN
66134824b8295afa0048a320,null,"$1,378,699 ",-,-,20-Jun,-,Oka Raju Oka Rani,2003,IN
66134824b8295afa0048a321,null,"$120,084 ",-,-,3-Mar,-,Walk the Line,2006,IN
66134824b8295afa0048a322,null,"$328,310 ",39,-,27-Feb,-,The Curious Case of Benjamin Button,2009,IN
66134824b8295afa0048a323,null,"$1,369,680 ",-,-,18-Jul,-,Jaal: The Trap,2003,IN
66134824b8295afa0048a324,null,"$114,189 ",-,-,14-Jul,-,Over the Hedge,2006,IN
66134824b8295afa0048a325,null,"$299,462 ",375,-,6-Feb,-,Chal Chala Chal,2009,IN
66134824b8295afa0048a326,"[ ""Walt Disney Pictures"" ]","$294,880 ",15,-,20-Mar,-,Confessions of a Shopaholic,2009,IN
66134824b8295afa0048a327,null,"$1,317,828 ",10,-,11-Apr,-,Magic Magic 3D,2003,IN
66134824b8295afa0048a328,null,"$101,962 ",-,-,6-Jan,-,In Her Shoes,2006,IN
66134824b8295afa0048a329,null,"$274,637 ",200,-,20-Mar,-,Firaaq,2009,IN
66134824b8295afa0048a32a,null,"$1,203,145 ",-,-,25-Jul,-,Darna Mana Hai,2003,IN
66134824b8295afa0048a32b,null,"$101,053 ",-,-,17-Mar,-,Big Momma's House 2,2006,IN
66134824b8295afa0048a32c,"[ ""Sony Pictures Releasing"" ]","$235,154 ",20,-,27-Mar,-,The International,2009,IN
66134824b8295afa0048a32d,null,"$1,182,260 ",-,-,8-Aug,-,Simhachalam,2003,IN
66134824b8295afa0048a32e,null,"$219,213 ",300,-,27-Feb,-,Kisse Pyaar Karoon?,2009,IN
66134824b8295afa0048a32f,null,"$92,574 ",-,-,25-Aug,-,Sandwich,2006,IN
66134824b8295afa0048a330,null,"$192,508 ",25,-,13-Feb,-,The Stoneman Murders,2009,IN
66134824b8295afa0048a331,"[ ""Walt Disney Studios Motion Pictures"" ]","$1,171,600 ",-,-,19-Sep,"$263,700 ",Pirates of the Caribbean: The Curse of the Black Pearl,2003,IN
66134824b8295afa0048a332,null,"$85,693 ",-,-,3-Nov,-,Monster House,2006,IN
66134824b8295afa0048a333,null,"$190,929 ",13,-,6-Feb,-,Marley & Me,2009,IN
66134824b8295afa0048a334,"[ ""United International Pictures"" ]","$189,393 ",53,53,7-Aug,"$189,393 ",Public Enemies,2009,IN
66134824b8295afa0048a335,null,"$985,804 ",-,-,18-Jul,-,Kalyana Ramudu,2003,IN
66134824b8295afa0048a336,null,"$80,630 ",-,-,29-Sep,-,John Tucker Must Die,2006,IN
66134824b8295afa0048a337,null,"$188,076 ",36,-,13-Feb,-,He's Just Not That Into You,2009,IN
66134824b8295afa0048a338,null,"$956,046 ",-,-,24-Oct,-,Pinjar,2003,IN
66134824b8295afa0048a339,null,"$75,761 ",-,-,18-Aug,-,Just My Luck,2006,IN
66134824b8295afa0048a33a,null,"$183,477 ",150,-,20-Mar,-,Barah Aana,2009,IN
66134824b8295afa0048a33b,"[ ""United International Pictures"" ]","$144,585 ",10,-,27-Mar,-,Watchmen,2009,IN
66134824b8295afa0048a33c,null,"$954,354 ",-,-,28-Mar,-,The Lord of the Rings: The Two Towers,2003,IN
66134824b8295afa0048a33d,null,"$73,909 ",-,-,1-Dec,-,A Good Year,2006,IN
66134824b8295afa0048a33e,null,"$143,574 ",22,-,6-Mar,-,Revolutionary Road,2009,IN
